31	10	2018	245.95943	23.03338	NaN	NaN	NaN	NaN	NaN	NaN	4.24
31	10	2018	245.95943	23.03338	28.6	34.492	442.23001	406	36.23001	2.05	4.240558838
24	11	2005	242.64969	23.0434	21.08	33.657	403.7	378.35	25.35	9.6	5.206763303
31	10	2018	245.91214	23.05532	NaN	NaN	NaN	NaN	NaN	NaN	3.94
31	10	2018	245.91214	23.05532	28.63	34.474	439.72	406	33.72	3.625	3.938542683
24	11	2005	242.59898	23.06527	21.08	33.622	403.77	378.35	25.42	7.8	5.221984886
31	10	2018	245.86464	23.07693	NaN	NaN	NaN	NaN	NaN	NaN	2.85
31	10	2018	245.86464	23.07693	28.64	34.437	430.39001	406	24.39001	7.675	2.84718461
24	11	2005	242.54883	23.08711	21.48	33.706	396.67	378.35	18.32	8.5	3.648188533
31	10	2018	245.8175	23.09859	NaN	NaN	NaN	NaN	NaN	NaN	3.47
31	10	2018	245.8175	23.09859	28.64	34.438	435.76001	406	29.76001	1.3	3.474040333
24	11	2005	242.49902	23.10902	21.56	33.712	396.45	378.35	18.1	8.2	3.582266186
31	10	2018	245.76971	23.11949	NaN	NaN	NaN	NaN	NaN	NaN	4.74
31	10	2018	245.76971	23.11949	28.6	34.421	446.48999	406	40.48999	0.25	4.740616568
24	11	2005	242.4487	23.13098	21.51	33.722	396.26	378.35	17.91	10.4	3.558094105
31	10	2018	245.72189	23.14052	NaN	NaN	NaN	NaN	NaN	NaN	4.03
31	10	2018	245.72189	23.14052	28.59	34.43	440.35999	406	34.35999	1.45	4.025657833
24	11	2005	242.39839	23.15257	21.58	33.711	394.77	378.35	16.42	9.9	3.244813012
31	10	2018	245.6741	23.16168	NaN	NaN	NaN	NaN	NaN	NaN	4.49
31	10	2018	245.6741	23.16168	28.59	34.437	444.29001	406	38.29001	3.45	4.485968738
24	11	2005	242.34828	23.17421	21.68	33.71	396.62	378.35	18.27	12.6	3.582907181
30	10	2018	245.62579	23.183	NaN	NaN	NaN	NaN	NaN	NaN	4.22
30	10	2018	245.62579	23.183	28.56	34.443	441.95001	406	35.95001	1.475	4.220842084
24	11	2005	242.29877	23.19594	21.66	33.707	405.74	378.35	27.39	15	5.379712049
30	10	2018	245.57722	23.20485	NaN	NaN	NaN	NaN	NaN	NaN	3.55
30	10	2018	245.57722	23.20485	28.61	34.446	436.32001	406	30.32001	1.35	3.546960856
24	11	2005	242.24962	23.21683	21.6	33.706	413.24	378.35	34.89	14.7	6.8843489
30	10	2018	245.52945	23.22798	NaN	NaN	NaN	NaN	NaN	NaN	3.09
30	10	2018	245.52945	23.22798	28.53	34.443	432.22	406	26.22	0.825	3.0851302
24	11	2005	242.19968	23.23702	21.6	33.731	415.44	378.35	37.09	13.8	7.317602575
30	10	2018	245.48221	23.25083	NaN	NaN	NaN	NaN	NaN	NaN	3.71
30	10	2018	245.48221	23.25083	28.54	NaN	433.19	406	27.19	3.3	3.707367348
24	11	2005	242.14944	23.25721	21.58	33.717	414.72	378.35	36.37	11.7	7.187003246
30	10	2018	245.43504	23.27261	NaN	NaN	NaN	NaN	NaN	NaN	3.04
30	10	2018	245.43504	23.27261	28.73	34.352	432.19	406	26.19	1.975	3.038632286
24	11	2005	242.09903	23.27802	21.59	33.717	415.14	378.35	36.79	12.2	7.264437783
30	10	2018	245.38745	23.29378	NaN	NaN	NaN	NaN	NaN	NaN	3.17
30	10	2018	245.38745	23.29378	28.65	34.294	433.17001	406	27.17001	4.3	3.171369568
24	11	2005	242.04854	23.29906	21.56	33.717	415.03	378.35	36.68	12.2	7.25936476
30	10	2018	245.33955	23.3147	NaN	NaN	NaN	NaN	NaN	NaN	3.28
30	10	2018	245.33955	23.3147	28.62	34.288	434	406	28	7.225	3.275416316
24	11	2005	241.99794	23.32018	21.69	33.8	415	378.35	36.65	12	7.178926066
24	11	2005	241.9474	23.34116	21.97	33.945	415.41	378.35	37.06	12.4	7.101062466
24	11	2005	241.89708	23.36194	21.7	33.815	417.67	378.35	39.32	12.3	7.695506235
24	11	2005	241.84698	23.38291	21.58	33.748	416.84	378.35	38.49	12.5	7.604848086
24	11	2005	241.79706	23.40419	21.63	33.76	419.62	378.35	41.27	12.8	8.122541788
24	11	2005	241.74734	23.42541	21.95	33.901	419.04	378.35	40.69	12	7.810070958
24	11	2005	241.69701	23.44709	22.19	34.032	417.68	378.35	39.33	11.8	7.40796545
24	11	2005	241.64667	23.46858	22.12	34.017	417.59	378.35	39.24	11	7.430962025
