256.26999	12.69	692.1561015
256.57999	12.63	692.8688446
257.32999	12.59	695.8642508
256.60999	12.45	729.820224
257.19	12.4	731.1623188
260.19	12.38	735.1449725
254.67999	12.33	743.2379458
256.41	12.24	782.8509189
255.85001	12.22	791.4038075
257.54999	12.16	798.3239839
257.10999	12.07	810.0800585
259.23999	12	825.3831282
259.97	11.86	826.8040517
261.85999	10.4	844.8995096
261.25	10.37	1010.567347
261.28	10.11	1099.550035
