15	3	1993	247.519	16.79	25.603	33.781	349	358.47	-9.47	6.89999	-1.383492347
15	3	1993	247.44501	17.025	26.165	33.709	350.56	358.47	-7.91	6.17	-1.109141495
15	3	1993	247.377	17.266	26.199	33.677	349.67999	358.47	-8.79001	6.02	-1.229637683
15	3	1993	247.311	17.507	26.27	33.652	349.73001	358.47	-8.73999	5.34999	-1.216420902
15	3	1993	247.24699	17.748	26.206	33.66	349.23001	358.47	-9.23999	5.64	-1.292018388
15	3	1993	247.185	17.982	25.819	33.873	349.25	358.47	-9.22	4.17	-1.325170544
15	3	1993	247.153	18.21	25.808	33.889	348.70999	358.47	-9.76001	3.99001	-1.403821706
15	3	1993	247.078	18.437	25.668	33.924	348.92999	358.47	-9.54001	3.94	-1.386181851
15	3	1993	247.004	18.669	25.194	34.054	349.67999	358.47	-8.79001	6.3	-1.321910347
15	3	1993	246.925	18.903	24.33	34.227	354.85999	358.47	-3.61001	6.81999	-0.578390031
16	3	1993	246.847	19.138	24.437	34.272	359.10001	358.47	0.63001	6.47	0.100118528
16	3	1993	246.783	19.378	24.542	34.254	359.91	358.47	1.44	5.92	0.227077689
16	3	1993	246.714	19.616	24.58	34.302	361.72	358.47	3.25	4.55	0.510947023
16	3	1993	246.63901	19.806	24.543	34.18	357.82999	358.47	-0.64001	4.52	-0.100950938
16	3	1993	246.564	19.996	25.085	33.792	348.95001	358.47	-9.51999	4.52	-1.444964451
16	3	1993	246.489	20.187	24.378	34.055	351.47	358.47	-7	5.84999	-1.118391547
16	3	1993	246.414	20.377	24.694	33.957	347.57999	358.47	-10.89001	3.81999	-1.700257357
16	3	1993	246.339	20.567	23.905	34.008	345.51999	358.47	-12.95001	2.97	-2.143762408
16	3	1993	246.26401	20.758	23.664	34.071	346.51001	358.47	-11.95999	3.22	-2.015319381
16	3	1993	246.189	20.948	22.706	34.118	353.92001	358.47	-4.54999	3.06999	-0.823817477
16	3	1993	246.114	21.138	22.558	34.101	349.25	358.47	-9.22	3.55	-1.688290114
